officialAdministrativeCode	adminArea1	adminArea2	adminArea3	latitude	longitude	nx	ny	officialOrder
2623052000	부산광역시	부산진구	부전제2동	35.149522	129.059075	98	75	927
2623054000	부산광역시	부산진구	연지동	35.169714	129.055008	97	76	928
2623055000	부산광역시	부산진구	초읍동	35.175625	129.049833	97	76	929
2623056000	부산광역시	부산진구	양정제1동	35.171397	129.066656	98	76	930
2623057000	부산광역시	부산진구	양정제2동	35.169781	129.077989	98	76	931
2623060000	부산광역시	부산진구	전포제1동	35.151269	129.069622	98	75	932
2623061000	부산광역시	부산진구	전포제2동	35.158631	129.068444	98	75	933
2623064000	부산광역시	부산진구	부암제1동	35.160461	129.051778	97	75	934
2623066000	부산광역시	부산진구	부암제3동	35.165922	129.042056	97	75	935
2623067000	부산광역시	부산진구	당감제1동	35.1597	129.042367	97	75	936
2623068000	부산광역시	부산진구	당감제2동	35.154889	129.050278	97	75	937
2623070000	부산광역시	부산진구	당감제4동	35.164914	129.038797	97	75	938
2623071000	부산광역시	부산진구	가야제1동	35.151911	129.044053	97	75	939
2623072000	부산광역시	부산진구	가야제2동	35.146681	129.031289	97	75	940
2623074000	부산광역시	부산진구	개금제1동	35.149567	129.024175	97	75	941
2623075000	부산광역시	부산진구	개금제2동	35.141706	129.021689	97	75	942
2623076000	부산광역시	부산진구	개금제3동	35.152686	129.024222	97	75	943
2623077000	부산광역시	부산진구	범천제1동	35.14385	129.0633	98	75	944
2623078000	부산광역시	부산진구	범천제2동	35.143278	129.058397	98	75	945
2626000000	부산광역시	동래구		35.201872	129.085856	98	76	946
2626051000	부산광역시	동래구	수민동	35.192975	129.093389	98	76	947
2626052000	부산광역시	동래구	복산동	35.202708	129.088375	98	76	948
2626054500	부산광역시	동래구	명륜동	35.212491	129.081561	98	77	949
2626055000	부산광역시	동래구	온천제1동	35.216967	129.082386	98	77	950
2626056000	부산광역시	동래구	온천제2동	35.204883	129.075253	98	76	951
2626057000	부산광역시	동래구	온천제3동	35.201867	129.068553	98	76	952
2626058000	부산광역시	동래구	사직제1동	35.195933	129.064344	98	76	953
2626059000	부산광역시	동래구	사직제2동	35.197175	129.059167	98	76	954
2626060000	부산광역시	동래구	사직제3동	35.196389	129.071722	98	76	955
2626074000	부산광역시	동래구	안락제1동	35.194047	129.100911	98	76	956
2626075000	부산광역시	동래구	안락제2동	35.194644	129.112311	98	76	957
2626076100	부산광역시	동래구	명장제1동	35.201581	129.1065	98	76	958
2626076200	부산광역시	동래구	명장제2동	35.204867	129.104656	98	76	959
2629000000	부산광역시	남구		35.133408	129.0865	98	75	960
2629051000	부산광역시	남구	대연제1동	35.131464	129.095719	98	75	961
2629053000	부산광역시	남구	대연제3동	35.131636	129.102578	98	75	962
2629054000	부산광역시	남구	대연제4동	35.126711	129.093619	98	75	963
2629055000	부산광역시	남구	대연제5동	35.135369	129.092489	98	75	964
2629056000	부산광역시	남구	대연제6동	35.131867	129.085842	98	75	965
2629057000	부산광역시	남구	용호제1동	35.117714	129.111297	99	74	966
2629058000	부산광역시	남구	용호제2동	35.11175	129.115686	99	74	967
2629059000	부산광역시	남구	용호제3동	35.117922	129.115064	99	74	968
2629060000	부산광역시	남구	용호제4동	35.110144	129.112664	99	74	969
2629061000	부산광역시	남구	용당동	35.114411	129.097456	98	74	970
2629062000	부산광역시	남구	감만제1동	35.113789	129.082889	98	74	971
2629063000	부산광역시	남구	감만제2동	35.119458	129.086778	98	74	972
2629064500	부산광역시	남구	우암동	35.125	129.075851	98	75	973
2629068000	부산광역시	남구	문현제1동	35.139394	129.073578	98	75	974
2629069000	부산광역시	남구	문현제2동	35.142222	129.070997	98	75	975
2629070000	부산광역시	남구	문현제3동	35.135122	129.073919	98	75	976
2629071000	부산광역시	남구	문현제4동	35.133031	129.0712	98	75	977
2632000000	부산광역시	북구		35.194181	128.992475	96	76	978
2632051000	부산광역시	북구	구포제1동	35.203369	129.003411	97	76	979
2632052000	부산광역시	북구	구포제2동	35.199636	129.000244	96	76	980
2632052100	부산광역시	북구	구포제3동	35.191758	129.011044	97	76	981
2632053000	부산광역시	북구	금곡동	35.247006	129.015089	97	77	982
2632054100	부산광역시	북구	화명제1동	35.221694	129.012467	97	77	983
2632054200	부산광역시	북구	화명제2동	35.240525	129.022022	97	77	984
2632054300	부산광역시	북구	화명제3동	35.228772	129.012333	97	77	985
2632055000	부산광역시	북구	덕천제1동	35.209389	129.019019	97	76	986
2632056000	부산광역시	북구	덕천제2동	35.209267	129.010244	97	76	987
2632056100	부산광역시	북구	덕천제3동	35.206819	129.019697	97	76	988
2632057100	부산광역시	북구	만덕제1동	35.210367	129.038519	97	76	989
2632057200	부산광역시	북구	만덕제2동	35.207119	129.039467	97	76	990
2632057300	부산광역시	북구	만덕제3동	35.208308	129.031397	97	76	991
2635000000	부산광역시	해운대구		35.160019	129.165808	99	75	992
2635051000	부산광역시	해운대구	우제1동	35.159811	129.160286	99	75	993
2635052000	부산광역시	해운대구	우제2동	35.168156	129.142211	99	76	994
2635052500	부산광역시	해운대구	우제3동	35.159292	129.142402	99	75	995
2635053000	부산광역시	해운대구	중제1동	35.159458	129.166478	99	75	996
2635054000	부산광역시	해운대구	중제2동	35.158797	129.182108	100	75	997
2635055100	부산광역시	해운대구	좌제1동	35.167822	129.176553	100	76	998
2635055200	부산광역시	해운대구	좌제2동	35.166061	129.184919	100	76	999
2635055300	부산광역시	해운대구	좌제3동	35.169264	129.168986	100	76	1000
2635055400	부산광역시	해운대구	좌제4동	35.174867	129.178478	100	76	1001
2635056000	부산광역시	해운대구	송정동	35.180561	129.205897	100	76	1002
2635057000	부산광역시	해운대구	반여제1동	35.198056	129.121189	99	76	1003
2635058000	부산광역시	해운대구	반여제2동	35.192831	129.132353	99	76	1004
2635059000	부산광역시	해운대구	반여제3동	35.198006	129.1357	99	76	1005
2635059500	부산광역시	해운대구	반여제4동	35.206103	129.119344	99	76	1006
2635061000	부산광역시	해운대구	반송제1동	35.222053	129.150008	99	77	1007
2635062000	부산광역시	해운대구	반송제2동	35.225764	129.162697	99	77	1008
2635065000	부산광역시	해운대구	재송제1동	35.180864	129.125644	99	76	1009
2635066000	부산광역시	해운대구	재송제2동	35.18655	129.127719	99	76	1010
2638000000	부산광역시	사하구		35.101428	128.977042	96	74	1011
2638051000	부산광역시	사하구	괴정제1동	35.096503	128.991622	96	74	1012
2638052000	부산광역시	사하구	괴정제2동	35.100431	129.006275	97	74	1013
2638053000	부산광역시	사하구	괴정제3동	35.097211	129.000422	97	74	1014
2638054000	부산광역시	사하구	괴정제4동	35.096017	128.9854	96	74	1015
2638055000	부산광역시	사하구	당리동	35.099844	128.978931	96	74	1016
2638056100	부산광역시	사하구	하단제1동	35.100833	128.966533	96	74	1017
2638056200	부산광역시	사하구	하단제2동	35.111433	128.962686	96	74	1018
2638057100	부산광역시	사하구	신평제1동	35.086914	128.976575	96	74	1019
2638057200	부산광역시	사하구	신평제2동	35.091533	128.961633	96	74	1020
2638058000	부산광역시	사하구	장림제1동	35.079819	128.969142	96	73	1021
2638059000	부산광역시	사하구	장림제2동	35.074728	128.974844	96	73	1022
2638060100	부산광역시	사하구	다대제1동	35.056103	128.973578	96	73	1023
2638060200	부산광역시	사하구	다대제2동	35.060322	128.984433	96	73	1024
2638061000	부산광역시	사하구	구평동	35.078819	128.990042	96	73	1025
2638062000	부산광역시	사하구	감천제1동	35.084906	129.006911	97	74	1026
2638063000	부산광역시	사하구	감천제2동	35.091525	129.0116	97	74	1027
2641000000	부산광역시	금정구		35.240078	129.094319	98	77	1028
2641051000	부산광역시	금정구	서제1동	35.215261	129.101397	98	77	1029
2641052000	부산광역시	금정구	서제2동	35.209781	129.106933	98	76	1030
2641053000	부산광역시	금정구	서제3동	35.212375	129.109731	98	76	1031
2641055500	부산광역시	금정구	금사회동동	35.217236	129.113375	98	77	1032
2641057000	부산광역시	금정구	부곡제1동	35.22135	129.0944	98	77	1033
2641058000	부산광역시	금정구	부곡제2동	35.226728	129.095	98	77	1034
2641059000	부산광역시	금정구	부곡제3동	35.237406	129.096133	98	77	1035
2641059100	부산광역시	금정구	부곡제4동	35.216814	129.090875	98	77	1036
2641060000	부산광역시	금정구	장전제1동	35.234667	129.087211	98	77	1037
2641061000	부산광역시	금정구	장전제2동	35.222531	129.084378	98	77	1038
2641063500	부산광역시	금정구	선두구동	35.295208	129.115597	98	78	1039
2641066500	부산광역시	금정구	청룡노포동	35.27205	129.092056	98	78	1040
2641067000	부산광역시	금정구	남산동	35.268556	129.094622	98	78	1041
2641068000	부산광역시	금정구	구서제1동	35.241992	129.089231	98	77	1042
2641069000	부산광역시	금정구	구서제2동	35.252083	129.092889	98	77	1043
2641070000	부산광역시	금정구	금성동	35.247253	129.058342	97	77	1044
2644000000	부산광역시	강서구		35.209164	128.982908	96	76	1045
2644051000	부산광역시	강서구	대저1동	35.211394	128.982856	96	76	1046
2644052000	부산광역시	강서구	대저2동	35.175394	128.9587	96	76	1047
2644053000	부산광역시	강서구	강동동	35.211464	128.937508	95	76	1048
2644053500	부산광역시	강서구	명지1동	35.108091	128.926502	95	74	1049
2644054500	부산광역시	강서구	명지2동	35.084587	128.899758	95	74	1050
2644055000	부산광역시	강서구	가락동	35.193317	128.904075	95	76	1051
2644056000	부산광역시	강서구	녹산동	35.123464	128.860808	94	74	1052
2644058000	부산광역시	강서구	가덕도동	35.052617	128.814033	93	73	1053
2644059000	부산광역시	강서구	신호동	35.085444	128.879107	94	74	1054
2647000000	부산광역시	연제구		35.173186	129.082075	98	76	1055
2647061000	부산광역시	연제구	거제제1동	35.191719	129.083022	98	76	1056
2647062000	부산광역시	연제구	거제제2동	35.184572	129.072542	98	76	1057
2647063000	부산광역시	연제구	거제제3동	35.181033	129.075308	98	76	1058
2647064000	부산광역시	연제구	거제제4동	35.176131	129.070022	98	76	1059
2647065000	부산광역시	연제구	연산제1동	35.185878	129.093844	98	76	1060
2647066000	부산광역시	연제구	연산제2동	35.176833	129.081575	98	76	1061
2647067000	부산광역시	연제구	연산제3동	35.170269	129.096511	98	76	1062
2647068000	부산광역시	연제구	연산제4동	35.183217	129.087156	98	76	1063
2647069000	부산광역시	연제구	연산제5동	35.181419	129.078356	98	76	1064
2647070000	부산광역시	연제구	연산제6동	35.175772	129.087942	98	76	1065
2647072000	부산광역시	연제구	연산제8동	35.184033	129.103333	98	76	1066
2647073000	부산광역시	연제구	연산제9동	35.185547	129.107197	98	76	1067
2650000000	부산광역시	수영구		35.142467	129.115375	99	75	1068
2650066000	부산광역시	수영구	남천제1동	35.139575	129.112597	99	75	1069
2650067000	부산광역시	수영구	남천제2동	35.140753	129.116986	99	75	1070
2650073000	부산광역시	수영구	수영동	35.167358	129.118289	99	76	1071
2650074000	부산광역시	수영구	망미제1동	35.171356	129.103242	98	76	1072
2650075000	부산광역시	수영구	망미제2동	35.172153	129.117542	99	76	1073
2650076000	부산광역시	수영구	광안제1동	35.159867	129.114731	99	75	1074
2650077000	부산광역시	수영구	광안제2동	35.150678	129.114867	99	75	1075
2650078000	부산광역시	수영구	광안제3동	35.164822	129.115856	99	75	1076
2650079000	부산광역시	수영구	광안제4동	35.151967	129.113667	99	75	1077
2650080000	부산광역시	수영구	민락동	35.154167	129.127678	99	75	1078
2653000000	부산광역시	사상구		35.149467	128.993333	96	75	1079
2653058000	부산광역시	사상구	삼락동	35.173894	128.979967	96	76	1080
2653059100	부산광역시	사상구	모라제1동	35.184536	128.989689	96	76	1081
2653059300	부산광역시	사상구	모라제3동	35.181558	128.998333	96	76	1082
2653060000	부산광역시	사상구	덕포제1동	35.167283	128.985531	96	75	1083
2653061000	부산광역시	사상구	덕포제2동	35.171381	128.985178	96	76	1084
2653062000	부산광역시	사상구	괘법동	35.160672	128.989444	96	75	1085
2653064500	부산광역시	사상구	감전동	35.151233	128.981708	96	75	1086
2653065000	부산광역시	사상구	주례제1동	35.148619	129.000144	97	75	1087
2653066000	부산광역시	사상구	주례제2동	35.146989	129.012733	97	75	1088
2653066100	부산광역시	사상구	주례제3동	35.144289	129.003722	97	75	1089
2653067000	부산광역시	사상구	학장동	35.140992	128.989678	96	75	1090
2653068000	부산광역시	사상구	엄궁동	35.1256	128.974444	96	75	1091
2671000000	부산광역시	기장군		35.24135	129.224475	100	77	1092
2671025000	부산광역시	기장군	기장읍	35.235603	129.218178	100	77	1093
2671025300	부산광역시	기장군	장안읍	35.310703	129.246289	101	79	1094
